timestamps population node_ids
38.00000000009998 hippocampus 30
118.30000000009542 hippocampus 30
176.30000000010583 hippocampus 30
205.10000000011237 hippocampus 30
258.40000000012446 hippocampus 30
66.60000000009836 hippocampus 31
120.60000000009529 hippocampus 31
157.60000000010157 hippocampus 31
180.70000000010683 hippocampus 31
267.50000000012653 hippocampus 31
290.00000000013165 hippocampus 31
313.40000000013697 hippocampus 31
346.4000000001445 hippocampus 31
379.20000000015193 hippocampus 31
435.3000000001647 hippocampus 31
483.2000000001756 hippocampus 31
75.40000000009786 hippocampus 32
128.80000000009503 hippocampus 32
173.90000000010528 hippocampus 32
229.4000000001179 hippocampus 32
307.7000000001357 hippocampus 32
326.00000000013983 hippocampus 32
361.30000000014786 hippocampus 32
19.900000000100146 hippocampus 33
41.600000000099776 hippocampus 33
58.000000000098844 hippocampus 33
73.70000000009796 hippocampus 33
92.2000000000969 hippocampus 33
113.00000000009572 hippocampus 33
166.5000000001036 hippocampus 33
210.9000000001137 hippocampus 33
235.30000000011924 hippocampus 33
266.20000000012624 hippocampus 33
288.20000000013124 hippocampus 33
311.60000000013656 hippocampus 33
340.4000000001431 hippocampus 33
358.60000000014725 hippocampus 33
390.20000000015443 hippocampus 33
410.200000000159 hippocampus 33
432.10000000016396 hippocampus 33
453.10000000016873 hippocampus 33
490.0000000001771 hippocampus 33
26.60000000010024 hippocampus 34
43.70000000009966 hippocampus 34
58.700000000098804 hippocampus 34
77.70000000009773 hippocampus 34
93.60000000009683 hippocampus 34
109.10000000009595 hippocampus 34
124.70000000009506 hippocampus 34
141.0000000000978 hippocampus 34
157.10000000010146 hippocampus 34
173.80000000010526 hippocampus 34
189.50000000010883 hippocampus 34
204.40000000011221 hippocampus 34
235.70000000011933 hippocampus 34
258.40000000012446 hippocampus 34
296.20000000013306 hippocampus 34
314.0000000001371 hippocampus 34
330.2000000001408 hippocampus 34
350.0000000001453 hippocampus 34
368.6000000001495 hippocampus 34
386.9000000001537 hippocampus 34
404.2000000001576 hippocampus 34
424.9000000001623 hippocampus 34
451.50000000016837 hippocampus 34
467.500000000172 hippocampus 34
483.3000000001756 hippocampus 34
499.5000000001793 hippocampus 34
7.000000000099983 hippocampus 35
29.700000000100285 hippocampus 35
44.600000000099605 hippocampus 35
81.40000000009752 hippocampus 35
107.50000000009604 hippocampus 35
131.50000000009564 hippocampus 35
155.100000000101 hippocampus 35
175.60000000010567 hippocampus 35
213.6000000001143 hippocampus 35
231.50000000011838 hippocampus 35
255.60000000012386 hippocampus 35
275.8000000001284 hippocampus 35
303.1000000001346 hippocampus 35
320.6000000001386 hippocampus 35
356.50000000014677 hippocampus 35
380.20000000015216 hippocampus 35
406.20000000015807 hippocampus 35
423.30000000016196 hippocampus 35
442.4000000001663 hippocampus 35
467.20000000017194 hippocampus 35
497.10000000017874 hippocampus 35
14.000000000100064 hippocampus 36
29.200000000100278 hippocampus 36
49.30000000009934 hippocampus 36
63.30000000009854 hippocampus 36
63.70000000009852 hippocampus 36
100.60000000009643 hippocampus 36
115.3000000000956 hippocampus 36
133.90000000009618 hippocampus 36
149.4000000000997 hippocampus 36
164.50000000010314 hippocampus 36
183.10000000010737 hippocampus 36
204.8000000001123 hippocampus 36
225.400000000117 hippocampus 36
241.10000000012056 hippocampus 36
257.7000000001243 hippocampus 36
275.2000000001283 hippocampus 36
296.10000000013304 hippocampus 36
311.10000000013645 hippocampus 36
325.70000000013977 hippocampus 36
360.5000000001477 hippocampus 36
376.4000000001513 hippocampus 36
391.60000000015475 hippocampus 36
406.90000000015823 hippocampus 36
436.700000000165 hippocampus 36
454.10000000016896 hippocampus 36
471.4000000001729 hippocampus 36
495.6000000001784 hippocampus 36
15.300000000100082 hippocampus 37
29.900000000100288 hippocampus 37
50.70000000009926 hippocampus 37
64.50000000009848 hippocampus 37
