10,4.1
12,4.7
33,4.9
13,4.9
19,5.3
15,6.2
10,6.3
5,6.3
11,6.9
30,7.0
38,7.3
33,7.3
12,7.4
9,7.5
13,7.6
19,7.6
15,8.6
10,8.6
26,8.9
30,9.2
5,9.3
19,9.7
9,9.8
40,9.9
33,9.9
11,9.9
38,10.0
12,10.1
25,10.4
13,10.6
15,10.7
26,11.2
10,11.2
17,11.4
30,11.5
42,11.6
19,11.6
9,11.9
5,12.6
44,12.6
25,12.6
33,12.7
15,12.8
6,12.8
40,12.8
51,13.0
38,13.2
12,13.3
26,13.5
11,13.5
30,13.6
19,13.6
17,13.6
7,13.8
9,13.9
42,14.0
13,14.1
28,14.2
10,14.3
8,14.5
20,14.7
25,14.8
35,14.9
33,15.1
15,15.2
6,15.2
22,15.3
44,15.3
5,15.5
51,15.5
19,15.6
30,15.6
61,15.7
17,15.9
38,15.9
7,16.0
9,16.1
40,16.1
26,16.1
42,16.3
12,16.5
57,16.7
25,16.8
8,16.9
20,17.1
3,17.1
35,17.1
28,17.1
33,17.3
19,17.5
46,17.6
22,17.7
30,17.8
51,17.8
6,17.9
61,17.9
15,18.0
7,18.1
10,18.1
9,18.1
5,18.2
13,18.3
11,18.3
44,18.4
38,18.4
42,18.5
17,18.6
25,18.8
57,18.9
53,19.0
24,19.0
12,19.1
8,19.1
26,19.1
49,19.3
19,19.4
48,19.4
35,19.4
20,19.6
33,19.7
3,19.9
40,20.0
46,20.2
51,20.2
30,20.3
61,20.3
9,20.3
22,20.4
28,20.4
7,20.4
60,20.6
42,20.8
6,21.0
25,21.0
21,21.1
5,21.2
24,21.2
57,21.2
38,21.3
15,21.3
54,21.4
19,21.5
49,21.5
8,21.5
26,21.7
17,21.7
11,21.8
53,21.8
12,21.9
48,22.0
32,22.0
35,22.0
44,22.2
9,22.4
50,22.4
51,22.4
33,22.5
20,22.6
52,22.7
60,22.8
29,22.9
61,23.0
7,23.0
10,23.0
46,23.1
4,23.2
25,23.2
30,23.2
3,23.2
42,23.4
21,23.4
24,23.5
22,23.6
49,23.8
57,23.8
19,23.9
26,23.9
8,24.0
28,24.1
13,24.3
38,24.3
59,24.4
17,24.4
32,24.4
53,24.5
16,24.5
9,24.5
51,24.6
50,24.7
11,24.8
6,24.8
41,24.9
5,24.9
48,25.0
52,25.0
35,25.1
60,25.1
25,25.3
36,25.3
40,25.3
12,25.3
4,25.7
7,25.7
21,25.8
33,25.9
42,25.9
15,26.0
26,26.1
22,26.2
24,26.2
61,26.3
10,26.3
20,26.4
46,26.5
49,26.5
45,26.5
17,26.6
9,26.6
19,26.7
16,26.8
3,26.8
51,26.8
57,26.8
30,26.8
8,26.9
32,26.9
38,26.9
59,26.9
53,27.0
14,27.0
50,27.1
44,27.1
47,27.2
25,27.3
52,27.5
36,27.5
60,27.7
6,27.7
4,28.0
7,28.0
21,28.1
0,28.1
11,28.3
42,28.3
48,28.5
34,28.5
22,28.6
26,28.6
17,28.8
10,28.8
9,28.9
35,28.9
28,29.0
45,29.0
51,29.1
12,29.2
16,29.2
18,29.2
39,29.2
24,29.4
31,29.4
53,29.5
36,29.5
47,29.6
59,29.7
49,29.7
25,29.7
50,29.7
40,29.8
32,29.8
3,29.8
5,29.9
38,29.9
37,30.1
7,30.2
19,30.2
21,30.2
4,30.3
52,30.3
6,30.4
61,30.5
8,30.5
57,30.5
0,30.6
33,30.7
60,30.7
34,30.8
2,30.8
22,30.9
46,31.0
23,31.0
17,31.1
42,31.2
20,31.3
11,31.4
9,31.4
27,31.4
16,31.4
45,31.4
51,31.5
26,31.6
36,31.6
10,31.6
47,31.8
31,32.0
30,32.0
7,32.3
25,32.3
21,32.3
58,32.4
4,32.5
53,32.5
40,32.8
50,32.9
12,32.9
3,33.0
0,33.1
59,33.1
6,33.2
32,33.2
34,33.3
48,33.3
17,33.3
61,33.3
19,33.4
22,33.4
24,33.4
49,33.5
38,33.6
52,33.6
16,33.7
29,33.8
45,33.8
9,33.8
51,33.9
36,33.9
47,34.1
10,34.1
60,34.3
35,34.4
7,34.4
11,34.5
27,34.6
42,34.6
54,34.6
21,34.7
31,34.8
58,34.9
4,34.9
5,35.1
8,35.2
13,35.2
26,35.3
62,35.3
43,35.3
25,35.3
17,35.5
61,35.7
15,35.7
6,35.8
53,35.8
16,35.9
12,35.9
22,36.0
40,36.0
44,36.0
0,36.0
19,36.1
34,36.2
9,36.2
10,36.4
57,36.4
41,36.4
45,36.5
50,36.5
51,36.6
47,36.7
36,36.8
