timestamps population node_ids
408.6000000001586 hippocampus 19
468.9000000001723 hippocampus 19
473.00000000017326 hippocampus 19
33.90000000010021 hippocampus 20
38.30000000009996 hippocampus 20
191.70000000010933 hippocampus 20
197.50000000011065 hippocampus 20
392.700000000155 hippocampus 20
398.3000000001563 hippocampus 20
109.40000000009593 hippocampus 21
113.90000000009567 hippocampus 21
158.80000000010185 hippocampus 21
163.20000000010285 hippocampus 21
312.7000000001368 hippocampus 21
317.1000000001378 hippocampus 21
393.2000000001551 hippocampus 21
397.70000000015614 hippocampus 21
84.60000000009734 hippocampus 22
91.50000000009695 hippocampus 22
198.30000000011083 hippocampus 22
205.00000000011235 hippocampus 22
333.10000000014145 hippocampus 22
339.70000000014295 hippocampus 22
413.9000000001598 hippocampus 22
420.8000000001614 hippocampus 22
491.90000000017756 hippocampus 22
499.30000000017924 hippocampus 22
7.100000000099983 hippocampus 23
10.90000000010002 hippocampus 23
60.00000000009873 hippocampus 23
63.600000000098525 hippocampus 23
71.90000000009806 hippocampus 23
80.30000000009758 hippocampus 23
204.60000000011226 hippocampus 23
208.50000000011315 hippocampus 23
222.4000000001163 hippocampus 23
229.800000000118 hippocampus 23
288.4000000001313 hippocampus 23
292.3000000001322 hippocampus 23
331.200000000141 hippocampus 23
335.1000000001419 hippocampus 23
470.70000000017274 hippocampus 23
474.5000000001736 hippocampus 23
491.50000000017747 hippocampus 23
497.0000000001787 hippocampus 23
112.00000000009578 hippocampus 24
116.70000000009551 hippocampus 24
128.50000000009496 hippocampus 24
207.4000000001129 hippocampus 24
214.0000000001144 hippocampus 24
234.200000000119 hippocampus 24
318.3000000001381 hippocampus 24
324.6000000001395 hippocampus 24
406.7000000001582 hippocampus 24
414.10000000015987 hippocampus 24
442.20000000016626 hippocampus 24
451.2000000001683 hippocampus 24
479.8000000001748 hippocampus 24
487.10000000017646 hippocampus 24
49.80000000009931 hippocampus 25
53.80000000009908 hippocampus 25
170.9000000001046 hippocampus 25
175.00000000010553 hippocampus 25
225.500000000117 hippocampus 25
229.4000000001179 hippocampus 25
298.30000000013354 hippocampus 25
302.30000000013445 hippocampus 25
317.20000000013783 hippocampus 25
324.2000000001394 hippocampus 25
370.70000000015 hippocampus 25
374.6000000001509 hippocampus 25
379.9000000001521 hippocampus 25
448.5000000001677 hippocampus 25
452.5000000001686 hippocampus 25
492.80000000017776 hippocampus 25
496.70000000017865 hippocampus 25
31.600000000100312 hippocampus 26
43.70000000009966 hippocampus 26
56.200000000098946 hippocampus 26
68.20000000009827 hippocampus 26
210.40000000011358 hippocampus 26
218.60000000011544 hippocampus 26
353.100000000146 hippocampus 26
358.60000000014725 hippocampus 26
371.90000000015027 hippocampus 26
402.50000000015723 hippocampus 26
412.5000000001595 hippocampus 26
130.10000000009532 hippocampus 27
133.90000000009618 hippocampus 27
178.50000000010633 hippocampus 27
182.10000000010714 hippocampus 27
215.00000000011462 hippocampus 27
218.60000000011544 hippocampus 27
439.0000000001655 hippocampus 27
442.70000000016637 hippocampus 27
466.30000000017174 hippocampus 27
470.30000000017264 hippocampus 27
22.20000000010018 hippocampus 28
25.400000000100224 hippocampus 28
239.70000000012024 hippocampus 28
242.80000000012095 hippocampus 28
356.00000000014666 hippocampus 28
359.10000000014736 hippocampus 28
91.30000000009696 hippocampus 29
94.70000000009676 hippocampus 29
224.90000000011688 hippocampus 29
228.30000000011765 hippocampus 29
343.70000000014386 hippocampus 29
347.10000000014463 hippocampus 29
450.4000000001681 hippocampus 29
453.8000000001689 hippocampus 29
458.3000000001699 hippocampus 29
67.30000000009832 hippocampus 30
133.5000000000961 hippocampus 30
190.60000000010908 hippocampus 30
259.0000000001246 hippocampus 30
397.6000000001561 hippocampus 30
437.9000000001653 hippocampus 30
494.8000000001782 hippocampus 30
71.80000000009807 hippocampus 31
169.50000000010428 hippocampus 31
264.10000000012576 hippocampus 31
435.0000000001646 hippocampus 31
52.000000000099185 hippocampus 32
87.1000000000972 hippocampus 32
124.1000000000951 hippocampus 32
159.10000000010191 hippocampus 32
216.600000000115 hippocampus 32
255.4000000001238 hippocampus 32
319.7000000001384 hippocampus 32
373.8000000001507 hippocampus 32
415.40000000016016 hippocampus 32
492.2000000001776 hippocampus 32
68.00000000009828 hippocampus 33
65.30000000009844 hippocampus 34
146.80000000009912 hippocampus 34
211.70000000011387 hippocampus 34
325.20000000013965 hippocampus 34
64.2000000000985 hippocampus 35
137.80000000009707 hippocampus 35
339.900000000143 hippocampus 35
72.50000000009803 hippocampus 36
201.3000000001115 hippocampus 36
254.40000000012358 hippocampus 36
329.50000000014063 hippocampus 36
372.4000000001504 hippocampus 36
432.8000000001641 hippocampus 36
484.1000000001758 hippocampus 36
55.80000000009897 hippocampus 37
90.90000000009698 hippocampus 37
125.800000000095 hippocampus 37
185.900000000108 hippocampus 37
225.70000000011706 hippocampus 37
253.6000000001234 hippocampus 37
306.70000000013545 hippocampus 37
336.8000000001423 hippocampus 37
371.6000000001502 hippocampus 37
417.4000000001606 hippocampus 37
478.60000000017453 hippocampus 37
38.600000000099946 hippocampus 38
61.00000000009867 hippocampus 38
90.500000000097 hippocampus 38
120.5000000000953 hippocampus 38
148.40000000009948 hippocampus 38
185.900000000108 hippocampus 38
218.50000000011542 hippocampus 38
243.5000000001211 hippocampus 38
266.8000000001264 hippocampus 38
307.3000000001356 hippocampus 38
339.800000000143 hippocampus 38
373.50000000015064 hippocampus 38
417.20000000016057 hippocampus 38
452.9000000001687 hippocampus 38
482.3000000001754 hippocampus 38
50.400000000099276 hippocampus 39
82.10000000009748 hippocampus 39
116.30000000009554 hippocampus 39
144.70000000009864 hippocampus 39
186.8000000001082 hippocampus 39
222.70000000011638 hippocampus 39
257.8000000001243 hippocampus 39
301.6000000001343 hippocampus 39
344.7000000001441 hippocampus 39
453.10000000016873 hippocampus 39
491.7000000001775 hippocampus 39
75.80000000009784 hippocampus 40
451.90000000016846 hippocampus 40
43.200000000099685 hippocampus 41
67.90000000009829 hippocampus 41
122.2000000000952 hippocampus 41
160.10000000010214 hippocampus 41
205.40000000011244 hippocampus 41
239.1000000001201 hippocampus 41
272.2000000001276 hippocampus 41
311.10000000013645 hippocampus 41
371.90000000015027 hippocampus 41
462.6000000001709 hippocampus 41
498.7000000001791 hippocampus 41
80.50000000009757 hippocampus 42
133.20000000009603 hippocampus 42
194.40000000010994 hippocampus 42
248.90000000012233 hippocampus 42
321.1000000001387 hippocampus 42
359.50000000014745 hippocampus 42
427.0000000001628 hippocampus 42
466.5000000001718 hippocampus 42
493.3000000001779 hippocampus 42
49.40000000009933 hippocampus 43
81.50000000009751 hippocampus 43
137.0000000000969 hippocampus 43
180.90000000010687 hippocampus 43
226.90000000011733 hippocampus 43
261.90000000012526 hippocampus 43
354.30000000014627 hippocampus 43
436.700000000165 hippocampus 43
476.40000000017403 hippocampus 43
63.40000000009854 hippocampus 44
102.30000000009633 hippocampus 44
144.40000000009857 hippocampus 44
185.4000000001079 hippocampus 44
224.20000000011672 hippocampus 44
274.5000000001281 hippocampus 44
364.5000000001486 hippocampus 44
431.70000000016387 hippocampus 44
481.30000000017515 hippocampus 44
55.700000000098974 hippocampus 45
117.90000000009545 hippocampus 45
147.50000000009928 hippocampus 45
198.70000000011092 hippocampus 45
252.20000000012308 hippocampus 45
317.0000000001378 hippocampus 45
443.10000000016646 hippocampus 45
483.4000000001756 hippocampus 45
82.10000000009748 hippocampus 46
174.30000000010537 hippocampus 46
436.90000000016505 hippocampus 46
479.20000000017467 hippocampus 46
39.90000000009987 hippocampus 47
69.90000000009817 hippocampus 47
107.00000000009607 hippocampus 47
140.40000000009766 hippocampus 47
172.40000000010494 hippocampus 47
201.3000000001115 hippocampus 47
230.60000000011817 hippocampus 47
253.30000000012333 hippocampus 47
283.2000000001301 hippocampus 47
308.90000000013595 hippocampus 47
347.4000000001447 hippocampus 47
378.2000000001517 hippocampus 47
420.10000000016123 hippocampus 47
461.90000000017073 hippocampus 47
482.60000000017544 hippocampus 47
75.00000000009788 hippocampus 48
123.10000000009515 hippocampus 48
242.00000000012076 hippocampus 48
385.50000000015336 hippocampus 48
492.9000000001778 hippocampus 48
84.40000000009735 hippocampus 50
165.70000000010342 hippocampus 50
259.0000000001246 hippocampus 50
304.3000000001349 hippocampus 50
439.2000000001656 hippocampus 50
491.00000000017735 hippocampus 50
60.40000000009871 hippocampus 51
109.8000000000959 hippocampus 51
140.90000000009778 hippocampus 51
177.60000000010612 hippocampus 51
227.6000000001175 hippocampus 51
260.90000000012503 hippocampus 51
329.7000000001407 hippocampus 51
376.70000000015136 hippocampus 51
424.9000000001623 hippocampus 51
490.60000000017726 hippocampus 51
57.70000000009886 hippocampus 52
110.30000000009588 hippocampus 52
142.8000000000982 hippocampus 52
197.7000000001107 hippocampus 52
246.00000000012167 hippocampus 52
324.1000000001394 hippocampus 52
399.90000000015664 hippocampus 52
498.8000000001791 hippocampus 52
65.10000000009845 hippocampus 53
123.60000000009512 hippocampus 53
168.300000000104 hippocampus 53
239.5000000001202 hippocampus 53
73.30000000009798 hippocampus 54
48.300000000099395 hippocampus 55
109.20000000009594 hippocampus 55
145.30000000009878 hippocampus 55
197.10000000011055 hippocampus 55
267.9000000001266 hippocampus 55
330.8000000001409 hippocampus 55
429.40000000016335 hippocampus 55
499.80000000017935 hippocampus 55
58.30000000009883 hippocampus 56
118.6000000000954 hippocampus 56
186.60000000010817 hippocampus 56
237.3000000001197 hippocampus 56
271.90000000012753 hippocampus 56
332.60000000014134 hippocampus 56
384.4000000001531 hippocampus 56
419.5000000001611 hippocampus 56
489.500000000177 hippocampus 56
56.10000000009895 hippocampus 57
97.90000000009658 hippocampus 57
212.10000000011397 hippocampus 57
279.50000000012926 hippocampus 57
368.5000000001495 hippocampus 57
425.10000000016237 hippocampus 57
46.900000000099475 hippocampus 58
116.60000000009552 hippocampus 58
154.00000000010075 hippocampus 58
201.80000000011162 hippocampus 58
267.20000000012647 hippocampus 58
342.9000000001437 hippocampus 58
413.50000000015973 hippocampus 58
56.900000000098906 hippocampus 59
105.80000000009613 hippocampus 59
137.20000000009694 hippocampus 59
190.00000000010894 hippocampus 59
230.10000000011806 hippocampus 59
259.30000000012467 hippocampus 59
322.10000000013895 hippocampus 59
347.9000000001448 hippocampus 59
387.60000000015384 hippocampus 59
423.600000000162 hippocampus 59
472.00000000017303 hippocampus 59
50.90000000009925 hippocampus 60
143.90000000009846 hippocampus 60
186.8000000001082 hippocampus 60
261.6000000001252 hippocampus 60
372.5000000001504 hippocampus 60
454.40000000016903 hippocampus 60
64.1000000000985 hippocampus 61
148.60000000009953 hippocampus 61
190.00000000010894 hippocampus 61
251.4000000001229 hippocampus 61
451.50000000016837 hippocampus 61
52.10000000009918 hippocampus 62
125.30000000009503 hippocampus 62
180.1000000001067 hippocampus 62
45.00000000009958 hippocampus 63
76.20000000009782 hippocampus 63
116.00000000009555 hippocampus 63
146.50000000009905 hippocampus 63
188.70000000010864 hippocampus 63
218.4000000001154 hippocampus 63
247.400000000122 hippocampus 63
296.20000000013306 hippocampus 63
350.6000000001454 hippocampus 63
423.30000000016196 hippocampus 63
464.4000000001713 hippocampus 63
488.00000000017667 hippocampus 63
467.400000000172 hippocampus 64
77.20000000009776 hippocampus 65
189.30000000010878 hippocampus 65
465.6000000001716 hippocampus 65
59.200000000098775 hippocampus 66
127.6000000000949 hippocampus 66
171.90000000010482 hippocampus 66
248.40000000012222 hippocampus 66
427.5000000001629 hippocampus 66
467.9000000001721 hippocampus 66
63.100000000098554 hippocampus 67
122.60000000009518 hippocampus 67
159.80000000010207 hippocampus 67
206.80000000011276 hippocampus 67
260.60000000012496 hippocampus 67
470.6000000001727 hippocampus 67
53.70000000009909 hippocampus 68
174.50000000010542 hippocampus 68
258.40000000012446 hippocampus 68
61.20000000009866 hippocampus 69
126.30000000009497 hippocampus 69
202.6000000001118 hippocampus 69
241.10000000012056 hippocampus 69
304.2000000001349 hippocampus 69
420.70000000016137 hippocampus 69
466.40000000017176 hippocampus 69
73.000000000098 hippocampus 70
69.60000000009819 hippocampus 71
135.60000000009657 hippocampus 71
250.80000000012276 hippocampus 71
435.0000000001646 hippocampus 71
486.3000000001763 hippocampus 71
65.50000000009842 hippocampus 72
134.0000000000962 hippocampus 72
205.80000000011253 hippocampus 72
268.40000000012674 hippocampus 72
408.80000000015866 hippocampus 72
66.0000000000984 hippocampus 73
120.80000000009528 hippocampus 73
174.60000000010544 hippocampus 73
216.600000000115 hippocampus 73
259.60000000012474 hippocampus 73
319.3000000001383 hippocampus 73
382.9000000001528 hippocampus 73
425.8000000001625 hippocampus 73
494.8000000001782 hippocampus 73
107.00000000009607 hippocampus 74
164.40000000010312 hippocampus 74
247.10000000012192 hippocampus 74
381.8000000001525 hippocampus 74
428.2000000001631 hippocampus 74
61.70000000009863 hippocampus 75
129.6000000000952 hippocampus 75
190.300000000109 hippocampus 75
249.80000000012254 hippocampus 75
410.50000000015905 hippocampus 75
56.200000000098946 hippocampus 76
247.9000000001221 hippocampus 76
67.40000000009832 hippocampus 77
128.80000000009503 hippocampus 77
197.7000000001107 hippocampus 77
255.90000000012392 hippocampus 77
342.80000000014365 hippocampus 77
417.8000000001607 hippocampus 77
496.20000000017853 hippocampus 77
55.500000000098986 hippocampus 78
122.3000000000952 hippocampus 78
40.900000000099816 hippocampus 79
68.30000000009827 hippocampus 79
120.30000000009531 hippocampus 79
154.40000000010085 hippocampus 79
194.30000000010992 hippocampus 79
247.400000000122 hippocampus 79
291.2000000001319 hippocampus 79
334.1000000001417 hippocampus 79
475.60000000017385 hippocampus 79
38.600000000099946 hippocampus 80
66.30000000009838 hippocampus 80
123.30000000009514 hippocampus 80
181.10000000010692 hippocampus 80
242.00000000012076 hippocampus 80
377.4000000001515 hippocampus 80
491.1000000001774 hippocampus 80
49.60000000009932 hippocampus 81
78.40000000009769 hippocampus 81
148.0000000000994 hippocampus 81
194.2000000001099 hippocampus 81
264.6000000001259 hippocampus 81
372.4000000001504 hippocampus 81
484.1000000001758 hippocampus 81
57.20000000009889 hippocampus 82
125.90000000009499 hippocampus 82
192.70000000010955 hippocampus 82
255.60000000012386 hippocampus 82
315.00000000013733 hippocampus 82
367.50000000014927 hippocampus 82
457.50000000016973 hippocampus 82
495.5000000001784 hippocampus 82
33.40000000010024 hippocampus 83
61.00000000009867 hippocampus 83
84.20000000009736 hippocampus 83
121.40000000009525 hippocampus 83
152.4000000001004 hippocampus 83
181.70000000010705 hippocampus 83
212.300000000114 hippocampus 83
246.5000000001218 hippocampus 83
277.8000000001289 hippocampus 83
308.7000000001359 hippocampus 83
342.40000000014356 hippocampus 83
381.40000000015243 hippocampus 83
424.50000000016223 hippocampus 83
480.1000000001749 hippocampus 83
61.70000000009863 hippocampus 84
105.30000000009616 hippocampus 84
143.10000000009828 hippocampus 84
181.500000000107 hippocampus 84
253.6000000001234 hippocampus 84
317.4000000001379 hippocampus 84
368.70000000014954 hippocampus 84
453.20000000016876 hippocampus 84
489.400000000177 hippocampus 84
50.90000000009925 hippocampus 85
80.50000000009757 hippocampus 85
137.30000000009696 hippocampus 85
175.00000000010553 hippocampus 85
213.50000000011428 hippocampus 85
253.1000000001233 hippocampus 85
312.6000000001368 hippocampus 85
367.6000000001493 hippocampus 85
461.4000000001706 hippocampus 85
486.0000000001762 hippocampus 85
51.90000000009919 hippocampus 86
83.70000000009739 hippocampus 86
131.90000000009573 hippocampus 86
193.60000000010976 hippocampus 86
235.6000000001193 hippocampus 86
365.1000000001487 hippocampus 86
433.1000000001642 hippocampus 86
469.00000000017235 hippocampus 86
155.70000000010114 hippocampus 87
39.80000000009988 hippocampus 88
69.70000000009819 hippocampus 88
105.50000000009615 hippocampus 88
138.90000000009732 hippocampus 88
183.50000000010746 hippocampus 88
216.40000000011494 hippocampus 88
258.6000000001245 hippocampus 88
309.200000000136 hippocampus 88
348.700000000145 hippocampus 88
440.2000000001658 hippocampus 88
485.100000000176 hippocampus 88
46.5000000000995 hippocampus 89
74.10000000009794 hippocampus 89
133.100000000096 hippocampus 89
174.0000000001053 hippocampus 89
222.20000000011626 hippocampus 89
251.90000000012301 hippocampus 89
292.8000000001323 hippocampus 89
385.50000000015336 hippocampus 89
427.5000000001629 hippocampus 89
473.00000000017326 hippocampus 89
79.00000000009766 hippocampus 90
166.5000000001036 hippocampus 90
440.00000000016576 hippocampus 90
70.40000000009815 hippocampus 91
171.50000000010473 hippocampus 91
253.1000000001233 hippocampus 91
430.1000000001635 hippocampus 91
479.9000000001748 hippocampus 91
68.40000000009826 hippocampus 92
117.20000000009549 hippocampus 92
199.5000000001111 hippocampus 92
366.90000000014913 hippocampus 92
435.8000000001648 hippocampus 92
479.50000000017474 hippocampus 92
69.90000000009817 hippocampus 93
219.80000000011572 hippocampus 93
265.40000000012606 hippocampus 93
336.20000000014215 hippocampus 93
432.8000000001641 hippocampus 93
70.90000000009812 hippocampus 94
123.50000000009513 hippocampus 94
151.1000000001001 hippocampus 94
188.20000000010853 hippocampus 94
215.70000000011478 hippocampus 94
246.40000000012176 hippocampus 94
269.600000000127 hippocampus 94
310.70000000013636 hippocampus 94
340.000000000143 hippocampus 94
374.40000000015084 hippocampus 94
420.3000000001613 hippocampus 94
456.30000000016946 hippocampus 94
57.30000000009888 hippocampus 95
84.50000000009734 hippocampus 95
184.30000000010764 hippocampus 95
224.90000000011688 hippocampus 95
255.90000000012392 hippocampus 95
315.7000000001375 hippocampus 95
372.60000000015043 hippocampus 95
491.1000000001774 hippocampus 95
73.60000000009796 hippocampus 96
171.3000000001047 hippocampus 96
204.50000000011224 hippocampus 96
235.1000000001192 hippocampus 96
255.50000000012383 hippocampus 96
311.60000000013656 hippocampus 96
381.8000000001525 hippocampus 96
441.200000000166 hippocampus 96
483.3000000001756 hippocampus 96
70.70000000009813 hippocampus 97
265.40000000012606 hippocampus 97
423.600000000162 hippocampus 97
71.60000000009808 hippocampus 98
125.50000000009501 hippocampus 98
247.30000000012197 hippocampus 98
269.80000000012706 hippocampus 98
340.8000000001432 hippocampus 98
375.40000000015107 hippocampus 98
420.9000000001614 hippocampus 98
86.70000000009722 hippocampus 99
215.8000000001148 hippocampus 99
250.5000000001227 hippocampus 99
281.60000000012974 hippocampus 99
316.1000000001376 hippocampus 99
376.0000000001512 hippocampus 99
492.30000000017765 hippocampus 99
73.40000000009798 hippocampus 100
175.90000000010573 hippocampus 100
255.50000000012383 hippocampus 100
313.70000000013704 hippocampus 100
486.5000000001763 hippocampus 100
20.600000000100156 hippocampus 101
31.300000000100308 hippocampus 101
42.500000000099725 hippocampus 101
54.00000000009907 hippocampus 101
63.800000000098514 hippocampus 101
74.00000000009794 hippocampus 101
86.10000000009725 hippocampus 101
