timestamps population node_ids
30.00000000010029 hippocampus 30
47.20000000009946 hippocampus 30
106.00000000009612 hippocampus 30
122.2000000000952 hippocampus 30
149.90000000009982 hippocampus 30
175.10000000010555 hippocampus 30
197.3000000001106 hippocampus 30
251.50000000012292 hippocampus 30
278.10000000012894 hippocampus 30
316.2000000001376 hippocampus 30
354.0000000001462 hippocampus 30
437.6000000001652 hippocampus 30
61.40000000009865 hippocampus 31
78.40000000009769 hippocampus 31
118.40000000009542 hippocampus 31
155.20000000010103 hippocampus 31
176.40000000010585 hippocampus 31
197.3000000001106 hippocampus 31
263.3000000001256 hippocampus 31
287.00000000013097 hippocampus 31
307.60000000013565 hippocampus 31
329.50000000014063 hippocampus 31
349.40000000014516 hippocampus 31
375.200000000151 hippocampus 31
417.3000000001606 hippocampus 31
441.70000000016614 hippocampus 31
475.10000000017374 hippocampus 31
496.30000000017856 hippocampus 31
70.50000000009814 hippocampus 32
124.40000000009508 hippocampus 32
170.5000000001045 hippocampus 32
224.6000000001168 hippocampus 32
302.9000000001346 hippocampus 32
322.10000000013895 hippocampus 32
356.2000000001467 hippocampus 32
379.70000000015204 hippocampus 32
17.700000000100115 hippocampus 33
31.300000000100308 hippocampus 33
48.2000000000994 hippocampus 33
66.10000000009839 hippocampus 33
83.70000000009739 hippocampus 33
100.90000000009641 hippocampus 33
116.20000000009554 hippocampus 33
161.2000000001024 hippocampus 33
187.50000000010837 hippocampus 33
207.20000000011285 hippocampus 33
228.80000000011776 hippocampus 33
262.5000000001254 hippocampus 33
283.80000000013024 hippocampus 33
298.80000000013365 hippocampus 33
313.2000000001369 hippocampus 33
337.3000000001424 hippocampus 33
353.200000000146 hippocampus 33
369.60000000014975 hippocampus 33
388.8000000001541 hippocampus 33
406.4000000001581 hippocampus 33
420.5000000001613 hippocampus 33
434.30000000016446 hippocampus 33
449.0000000001678 hippocampus 33
463.100000000171 hippocampus 33
486.20000000017626 hippocampus 33
25.10000000010022 hippocampus 34
43.30000000009968 hippocampus 34
58.500000000098815 hippocampus 34
77.30000000009775 hippocampus 34
93.60000000009683 hippocampus 34
108.70000000009597 hippocampus 34
123.60000000009512 hippocampus 34
138.70000000009728 hippocampus 34
154.10000000010078 hippocampus 34
171.50000000010473 hippocampus 34
186.7000000001082 hippocampus 34
201.7000000001116 hippocampus 34
232.9000000001187 hippocampus 34
252.20000000012308 hippocampus 34
274.60000000012815 hippocampus 34
297.2000000001333 hippocampus 34
313.30000000013695 hippocampus 34
329.3000000001406 hippocampus 34
347.9000000001448 hippocampus 34
366.300000000149 hippocampus 34
381.90000000015254 hippocampus 34
398.20000000015625 hippocampus 34
420.70000000016137 hippocampus 34
447.6000000001675 hippocampus 34
464.3000000001713 hippocampus 34
479.4000000001747 hippocampus 34
494.2000000001781 hippocampus 34
8.400000000099984 hippocampus 35
29.000000000100275 hippocampus 35
45.60000000009955 hippocampus 35
80.1000000000976 hippocampus 35
104.6000000000962 hippocampus 35
129.70000000009523 hippocampus 35
151.20000000010012 hippocampus 35
171.10000000010464 hippocampus 35
189.30000000010878 hippocampus 35
212.60000000011408 hippocampus 35
229.4000000001179 hippocampus 35
251.4000000001229 hippocampus 35
271.4000000001274 hippocampus 35
292.1000000001321 hippocampus 35
310.8000000001364 hippocampus 35
327.80000000014024 hippocampus 35
353.5000000001461 hippocampus 35
372.5000000001504 hippocampus 35
393.30000000015514 hippocampus 35
414.00000000015984 hippocampus 35
431.9000000001639 hippocampus 35
449.20000000016785 hippocampus 35
466.2000000001717 hippocampus 35
489.1000000001769 hippocampus 35
15.000000000100078 hippocampus 36
31.40000000010031 hippocampus 36
60.30000000009871 hippocampus 36
101.1000000000964 hippocampus 36
117.30000000009548 hippocampus 36
145.9000000000989 hippocampus 36
162.00000000010257 hippocampus 36
179.10000000010646 hippocampus 36
197.00000000011053 hippocampus 36
219.00000000011553 hippocampus 36
236.30000000011947 hippocampus 36
256.20000000012396 hippocampus 36
274.10000000012803 hippocampus 36
296.20000000013306 hippocampus 36
312.2000000001367 hippocampus 36
328.0000000001403 hippocampus 36
360.5000000001477 hippocampus 36
377.90000000015164 hippocampus 36
393.7000000001552 hippocampus 36
410.50000000015905 hippocampus 36
437.30000000016514 hippocampus 36
455.00000000016917 hippocampus 36
472.2000000001731 hippocampus 36
495.90000000017847 hippocampus 36
17.100000000100106 hippocampus 37
32.4000000001003 hippocampus 37
61.80000000009863 hippocampus 37
81.20000000009753 hippocampus 37
103.90000000009624 hippocampus 37
216.80000000011503 hippocampus 37
245.40000000012154 hippocampus 37
281.60000000012974 hippocampus 37
310.60000000013633 hippocampus 37
15.700000000100088 hippocampus 38
34.600000000100174 hippocampus 38
48.300000000099395 hippocampus 38
78.10000000009771 hippocampus 38
104.40000000009621 hippocampus 38
118.7000000000954 hippocampus 38
142.60000000009816 hippocampus 38
157.3000000001015 hippocampus 38
179.10000000010646 hippocampus 38
199.60000000011112 hippocampus 38
226.20000000011717 hippocampus 38
277.8000000001289 hippocampus 38
292.3000000001322 hippocampus 38
307.9000000001357 hippocampus 38
323.7000000001393 hippocampus 38
337.10000000014236 hippocampus 38
374.6000000001509 hippocampus 38
388.8000000001541 hippocampus 38
402.8000000001573 hippocampus 38
417.3000000001606 hippocampus 38
441.5000000001661 hippocampus 38
459.5000000001702 hippocampus 38
474.6000000001736 hippocampus 38
8.80000000009999 hippocampus 39
23.10000000010019 hippocampus 39
37.50000000010001 hippocampus 39
60.600000000098696 hippocampus 39
79.80000000009761 hippocampus 39
97.6000000000966 hippocampus 39
125.800000000095 hippocampus 39
140.40000000009766 hippocampus 39
155.00000000010098 hippocampus 39
170.5000000001045 hippocampus 39
185.10000000010783 hippocampus 39
202.6000000001118 hippocampus 39
243.80000000012117 hippocampus 39
258.70000000012453 hippocampus 39
274.4000000001281 hippocampus 39
308.90000000013595 hippocampus 39
324.70000000013954 hippocampus 39
379.0000000001519 hippocampus 39
420.3000000001613 hippocampus 39
438.5000000001654 hippocampus 39
458.2000000001699 hippocampus 39
478.30000000017446 hippocampus 39
492.9000000001778 hippocampus 39
6.100000000099986 hippocampus 40
28.00000000010026 hippocampus 40
43.80000000009965 hippocampus 40
59.400000000098764 hippocampus 40
85.00000000009732 hippocampus 40
102.30000000009633 hippocampus 40
123.60000000009512 hippocampus 40
190.50000000010905 hippocampus 40
224.40000000011676 hippocampus 40
240.20000000012035 hippocampus 40
258.2000000001244 hippocampus 40
283.40000000013015 hippocampus 40
300.20000000013397 hippocampus 40
316.30000000013763 hippocampus 40
348.600000000145 hippocampus 40
390.1000000001544 hippocampus 40
438.9000000001655 hippocampus 40
455.30000000016923 hippocampus 40
9.200000000099996 hippocampus 41
28.50000000010027 hippocampus 41
141.4000000000979 hippocampus 41
169.2000000001042 hippocampus 41
190.00000000010894 hippocampus 41
210.1000000001135 hippocampus 41
236.60000000011954 hippocampus 41
255.3000000001238 hippocampus 41
