0,84.0
10,84.0
27,84.0
14,84.0
21,84.1
18,84.2
16,84.2
2,84.4
13,84.4
28,84.5
10,87.8
14,87.8
27,87.8
0,87.8
21,88.1
18,88.6
16,89.0
13,89.6
2,89.7
28,90.5
27,163.8
0,163.8
10,163.8
14,163.9
21,163.9
18,164.0
16,164.1
13,164.2
2,164.2
28,164.4
0,167.5
10,167.5
27,167.5
14,167.8
21,167.8
18,168.5
16,168.6
13,169.1
2,169.1
28,170.3
10,243.8
14,243.8
0,243.8
27,243.8
21,243.9
18,244.0
16,244.1
2,244.2
13,244.2
28,244.3
10,247.5
27,247.5
0,247.5
14,247.5
21,247.8
18,248.3
16,248.6
13,249.1
2,249.2
28,249.8
21,629.0
0,629.0
14,629.0
10,629.0
27,629.0
18,629.2
16,629.2
13,629.3
2,629.4
28,629.5
27,632.8
14,632.8
10,632.8
0,632.8
21,633.2
18,633.6
16,633.7
13,634.2
2,634.7
28,635.5
27,708.8
10,708.8
0,708.8
14,708.9
21,708.9
18,709.0
16,709.1
13,709.2
2,709.2
28,709.4
0,712.5
10,712.5
27,712.5
14,712.8
21,712.8
18,713.5
16,713.6
13,714.1
2,714.1
28,715.4
27,788.8
0,788.8
14,788.8
10,788.8
21,788.9
18,789.0
16,789.1
2,789.2
13,789.2
28,789.3
27,792.5
0,792.5
10,792.5
14,792.5
21,792.8
18,793.3
16,793.6
13,794.1
2,794.2
28,794.8
27,868.8
0,868.8
10,868.8
14,868.8
21,868.9
18,869.0
16,869.1
2,869.2
13,869.2
28,869.3
0,872.5
27,872.5
10,872.5
14,872.6
21,872.8
18,873.3
16,873.6
13,874.1
2,874.2
28,874.9
0,1254.0
14,1254.0
21,1254.0
27,1254.0
10,1254.0
18,1254.2
16,1254.2
13,1254.3
2,1254.4
28,1254.5
10,1257.8
14,1257.8
0,1257.8
27,1257.8
21,1258.2
18,1258.6
16,1258.7
13,1259.2
2,1259.7
28,1260.5
10,1333.8
0,1333.8
27,1333.8
21,1333.9
14,1333.9
18,1334.0
16,1334.1
2,1334.2
13,1334.2
28,1334.4
0,1337.5
10,1337.5
27,1337.5
14,1337.8
21,1337.8
18,1338.5
16,1338.6
2,1339.1
13,1339.1
28,1340.4
14,1413.8
10,1413.8
27,1413.8
0,1413.8
21,1413.9
18,1414.0
16,1414.1
2,1414.2
13,1414.2
28,1414.3
14,1417.5
10,1417.5
27,1417.5
0,1417.5
21,1417.8
18,1418.3
16,1418.6
13,1419.1
2,1419.2
28,1419.8
27,1493.8
14,1493.8
0,1493.8
10,1493.8
21,1493.9
18,1494.0
16,1494.1
2,1494.2
13,1494.2
28,1494.3
10,1497.5
27,1497.5
0,1497.5
14,1497.6
21,1497.8
18,1498.3
16,1498.6
13,1499.1
2,1499.2
28,1499.9
21,1879.0
27,1879.0
14,1879.0
0,1879.0
10,1879.0
16,1879.2
18,1879.2
13,1879.3
2,1879.4
28,1879.5
0,1882.8
14,1882.8
27,1882.8
10,1882.8
21,1883.2
18,1883.6
16,1883.7
13,1884.2
2,1884.7
28,1885.5
0,1958.8
27,1958.8
10,1958.8
21,1958.9
14,1958.9
18,1959.0
16,1959.1
2,1959.2
13,1959.2
28,1959.4
27,1962.5
0,1962.5
10,1962.5
21,1962.8
14,1962.8
18,1963.5
16,1963.6
2,1964.1
13,1964.1
28,1965.4
0,2038.8
14,2038.8
27,2038.8
10,2038.8
21,2038.9
18,2039.0
16,2039.1
2,2039.2
13,2039.2
28,2039.3
14,2042.5
10,2042.5
27,2042.5
0,2042.5
21,2042.8
18,2043.3
16,2043.6
13,2044.1
2,2044.2
28,2044.8
27,2118.8
14,2118.8
0,2118.8
10,2118.8
21,2118.9
18,2119.0
16,2119.1
13,2119.2
2,2119.2
28,2119.3
27,2122.5
10,2122.5
0,2122.5
14,2122.6
21,2122.8
18,2123.3
16,2123.6
13,2124.1
2,2124.2
28,2124.9
10,2504.0
21,2504.0
27,2504.0
14,2504.0
0,2504.0
16,2504.2
18,2504.2
13,2504.3
2,2504.4
28,2504.5
10,2507.8
27,2507.8
0,2507.8
14,2507.8
21,2508.2
18,2508.6
16,2508.7
13,2509.2
2,2509.7
28,2510.5
10,2583.8
27,2583.8
0,2583.8
21,2583.9
14,2583.9
18,2584.0
16,2584.1
2,2584.2
13,2584.2
28,2584.4
27,2587.5
10,2587.5
0,2587.5
21,2587.8
14,2587.8
18,2588.5
16,2588.6
2,2589.1
13,2589.1
28,2590.4
27,2663.8
0,2663.8
10,2663.8
14,2663.8
21,2663.9
18,2664.0
16,2664.1
2,2664.2
13,2664.2
28,2664.3
14,2667.5
10,2667.5
0,2667.5
27,2667.5
21,2667.8
18,2668.3
16,2668.6
13,2669.1
2,2669.2
28,2669.8
0,2743.8
10,2743.8
14,2743.8
27,2743.8
21,2743.9
18,2744.0
16,2744.1
13,2744.2
2,2744.2
28,2744.3
27,2747.5
0,2747.5
10,2747.5
14,2747.6
21,2747.8
18,2748.3
16,2748.6
13,2749.1
2,2749.2
28,2749.9
14,3129.0
0,3129.0
27,3129.0
21,3129.0
10,3129.0
18,3129.2
16,3129.2
13,3129.3
2,3129.4
28,3129.5
0,3132.8
27,3132.8
14,3132.8
10,3132.8
21,3133.2
18,3133.6
16,3133.7
13,3134.2
2,3134.7
28,3135.5
10,3208.8
0,3208.8
27,3208.8
14,3208.9
21,3208.9
18,3209.0
16,3209.1
13,3209.2
2,3209.2
28,3209.4
0,3212.5
27,3212.5
10,3212.5
21,3212.8
14,3212.8
18,3213.5
16,3213.6
2,3214.1
13,3214.1
28,3215.4
14,3288.8
27,3288.8
10,3288.8
0,3288.8
21,3288.9
18,3289.0
16,3289.1
13,3289.2
2,3289.2
28,3289.3
27,3292.5
10,3292.5
14,3292.5
0,3292.5
21,3292.8
18,3293.3
16,3293.6
13,3294.1
2,3294.2
28,3294.8
0,3368.8
14,3368.8
27,3368.8
10,3368.8
21,3368.9
18,3369.0
16,3369.1
2,3369.2
13,3369.2
28,3369.3
27,3372.5
0,3372.5
10,3372.5
14,3372.6
21,3372.8
18,3373.3
16,3373.6
13,3374.1
2,3374.2
28,3374.9
27,3754.0
0,3754.0
14,3754.0
21,3754.0
16,3754.2
18,3754.2
13,3754.3
4,3754.3
2,3754.4
28,3754.5
14,3757.8
27,3757.8
0,3757.8
21,3758.2
18,3758.6
16,3758.7
4,3759.1
13,3759.2
2,3759.7
28,3760.5
0,3833.8
27,3833.8
