10,4.2
33,4.8
12,5.1
13,5.4
19,5.9
11,6.1
10,6.5
5,6.6
15,7.1
33,7.1
9,7.3
38,7.8
12,8.0
30,8.5
19,8.5
13,8.5
11,8.6
26,9.0
10,9.0
9,9.6
33,9.6
40,9.6
5,9.9
15,10.0
25,10.9
19,11.0
38,11.1
12,11.5
26,11.6
11,11.8
9,11.8
42,12.2
17,12.3
44,12.4
30,12.4
40,12.4
10,12.6
33,12.9
13,13.1
6,13.3
19,13.5
15,13.5
25,13.6
5,14.1
9,14.2
28,14.4
26,14.5
51,14.8
42,14.9
44,15.0
8,15.1
7,15.1
17,15.3
38,15.4
33,15.8
6,16.1
19,16.2
40,16.3
22,16.3
25,16.4
20,16.5
9,16.5
35,16.6
61,16.8
12,17.1
30,17.1
11,17.3
3,17.4
8,17.6
42,17.7
57,17.8
28,17.8
5,17.8
7,17.8
51,17.9
44,18.2
46,18.6
33,18.6
26,18.9
9,18.9
19,19.0
38,19.2
25,19.4
22,19.5
6,19.5
17,19.6
35,19.6
61,19.8
8,19.9
3,20.2
48,20.2
15,20.3
57,20.4
20,20.4
42,20.7
7,20.8
51,21.0
53,21.1
12,21.2
49,21.4
9,21.4
60,21.7
46,21.8
19,21.8
33,21.9
11,22.2
26,22.4
8,22.4
24,22.5
28,22.7
25,22.7
44,22.7
40,22.8
10,22.8
5,22.9
48,22.9
50,23.3
35,23.4
61,23.5
57,23.5
3,23.6
22,23.7
21,23.8
9,23.8
38,23.9
51,23.9
60,24.2
6,24.2
32,24.3
42,24.3
4,24.4
53,24.5
7,24.6
17,25.0
49,25.1
8,25.2
52,25.3
26,25.3
11,25.4
19,25.6
25,25.6
46,25.8
20,25.9
50,25.9
16,26.2
9,26.2
48,26.3
59,26.3
30,26.3
4,26.7
33,26.8
22,26.9
51,27.0
3,27.1
60,27.2
57,27.5
42,27.5
53,27.6
21,27.7
10,27.7
6,27.7
36,27.8
38,27.8
7,28.0
17,28.1
32,28.2
24,28.4
45,28.5
26,28.6
12,28.6
9,28.8
4,28.9
25,28.9
35,29.0
50,29.1
8,29.1
16,29.3
11,29.4
61,29.4
34,29.6
0,29.6
3,29.8
22,29.8
47,29.8
59,30.0
51,30.0
52,30.2
53,30.7
36,30.7
6,30.8
7,30.9
21,31.0
40,31.0
49,31.0
4,31.0
10,31.1
60,31.1
48,31.3
42,31.3
45,31.5
17,31.5
9,31.9
16,32.1
0,32.2
34,32.4
19,32.6
47,32.6
11,32.6
22,32.8
3,32.8
44,32.9
51,33.1
4,33.2
61,33.5
50,33.5
38,33.6
7,33.7
6,33.8
31,33.9
40,34.2
25,34.2
26,34.5
17,34.5
10,34.6
21,34.6
36,34.7
16,34.7
45,34.7
46,34.8
53,34.8
9,34.8
58,35.1
0,35.3
4,35.6
47,35.7
32,35.8
22,35.9
57,35.9
12,36.0
8,36.0
34,36.0
59,36.4
19,36.5
6,36.6
61,36.6
11,36.7
13,36.8
7,36.8
3,37.0
16,37.3
51,37.3
17,37.8
60,37.9
10,37.9
27,38.0
58,38.0
9,38.0
4,38.3
40,38.3
38,38.4
25,38.4
53,38.8
45,39.1
5,39.3
0,39.4
42,39.5
37,39.6
61,39.6
47,39.8
6,39.9
16,39.9
21,40.0
15,40.2
22,40.6
13,40.8
4,41.1
34,41.3
19,41.3
23,41.3
7,41.5
10,41.5
31,41.7
36,41.9
58,41.9
25,42.0
61,42.5
53,42.6
0,42.7
37,42.7
16,43.0
9,43.2
56,43.2
4,43.6
5,43.6
17,43.9
27,44.1
23,44.2
42,44.5
13,44.5
34,44.7
10,44.8
6,44.9
52,45.3
61,45.4
0,45.5
4,46.0
25,46.3
56,46.3
8,46.3
53,46.5
37,46.9
15,47.0
16,47.5
34,47.7
58,47.7
3,47.7
45,47.8
23,47.9
29,48.4
4,48.6
0,48.9
61,48.9
13,49.1
10,49.3
52,49.4
42,49.7
41,49.8
8,49.9
25,50.1
56,50.3
57,50.6
58,50.8
3,51.0
4,51.2
45,51.4
12,51.6
34,51.6
14,51.6
15,52.7
29,52.7
53,53.3
57,53.4
41,53.5
51,53.5
4,53.6
58,53.6
5,53.6
23,53.8
0,53.8
42,53.9
27,54.1
25,54.3
3,54.3
52,54.4
61,54.4
17,54.5
37,54.6
45,54.7
62,55.0
8,55.8
57,56.1
4,56.2
28,56.2
36,56.5
10,56.6
58,56.6
14,56.9
56,57.0
3,57.2
37,57.8
45,58.0
25,58.1
53,58.2
52,58.6
41,58.7
4,58.7
57,59.2
27,59.3
33,59.3
34,59.5
